"","Title","Date","Prize","URL"
"2177","標題[賣/台北] 極新 MacBookAir i5/1.7g/8gb/128ssd","時間Sun Nov  1 08:46:07 2015","[交易價格]：19500","https://www.ptt.cc/bbs/MacShop/M.1446338770.A.DC8.html"
"2178","[交易價格]：NT$14500-","https://www.ptt.cc/bbs/MacShop/M.1446338834.A.47F.html","[交易價格]：NT$14500-","https://www.ptt.cc/bbs/MacShop/M.1446338834.A.47F.html"
"2179","標題[賣/台北] alto 義大利真皮手機套 Metro for 6s","時間Sun Nov  1 08:53:48 2015","[交易價格]：NTD 1180","https://www.ptt.cc/bbs/MacShop/M.1446339242.A.5DD.html"
"2180","標題[賣/全省] ipad2 32G 3G版 黑","時間Sun Nov  1 08:54:16 2015","[交易價格]：4500","https://www.ptt.cc/bbs/MacShop/M.1446339258.A.5CD.html"
"2181","標題[賣/台北] Magic Mouse","時間Sun Nov  1 09:25:11 2015","[交易價格]：1500","https://www.ptt.cc/bbs/MacShop/M.1446341114.A.E60.html"
"2182","標題[賣/台北] iPhone 6s 玫瑰金 64G 全 ","時間Sun Nov  1 09:25:34 2015","[交易價格]： 27500元","https://www.ptt.cc/bbs/MacShop/M.1446341137.A.679.html"
"2183","標題[賣/台北] iphone 6 64g太空灰 ","時間Sun Nov  1 09:53:04 2015","[交易價格]：$17000","https://www.ptt.cc/bbs/MacShop/M.1446342786.A.AC9.html"
"2184","標題[賣/台中] iPhone 6 plus 64G 銀白","時間Sun Nov  1 09:55:28 2015","[交易價格]： $17800","https://www.ptt.cc/bbs/MacShop/M.1446342931.A.357.html"
"2185","標題[賣/雙北] iPhone 6s 64GB 金 台積版","時間Sun Nov  1 10:00:27 2015","[交易價格]：29000","https://www.ptt.cc/bbs/MacShop/M.1446343230.A.CDC.html"
"2186","標題[賣/內湖] iPhone6 Plus 16G 金","時間Sun Nov  1 10:09:24 2015","[交易價格]：16000","https://www.ptt.cc/bbs/MacShop/M.1446343767.A.F7B.html"
"2187","標題[賣/高雄] iPhone 5 32GB 白 整新機","時間Sun Nov  1 10:13:07 2015","[交易價格]：5000(到付運費另計)","https://www.ptt.cc/bbs/MacShop/M.1446343990.A.017.html"
"2188","標題[賣/臺北] Iphone 5s 16g 金色","時間Sun Nov  1 10:19:14 2015","[交易價格]：$7500","https://www.ptt.cc/bbs/MacShop/M.1446344357.A.8E9.html"
"2189","標題[賣/台中] iPhone 5 16g 銀白","時間Sun Nov  1 10:24:21 2015","[交易價格]：4500","https://www.ptt.cc/bbs/MacShop/M.1446344665.A.354.html"
"2190","標題[賣/高雄] iphone 6s 64g 金色 官網貨","時間Sun Nov  1 10:29:05 2015","[交易價格]：26600","https://www.ptt.cc/bbs/MacShop/M.1446344947.A.9A6.html"
"2191","標題[賣/台南] iPhone 6s 64G 太空灰 台積電 TSMC","時間Sun Nov  1 10:31:50 2015","[交易價格]：28300","https://www.ptt.cc/bbs/MacShop/M.1446345112.A.4FA.html"
"2192","標題[賣/台北]  全新未拆 iPhone 6s 64G 香檳金","時間Sun Nov  1 10:39:51 2015","[交易價格] 27,000","https://www.ptt.cc/bbs/MacShop/M.1446345593.A.F7A.html"
"2193","標題[賣/中壢] iphone6 16G 太空灰","時間Sun Nov  1 10:41:41 2015","[交易價格]：14500","https://www.ptt.cc/bbs/MacShop/M.1446345703.A.52D.html"
"2194","標題[賣/彰化] ipad air 16G wifi ","時間Sun Nov  1 10:53:48 2015","[交易價格]：8600","https://www.ptt.cc/bbs/MacShop/M.1446346430.A.775.html"
"2195","標題[賣/全台] 第一專賣-美國iTunes Store Gift Card","時間Sun Nov  1 11:05:56 2015"," [交易價格]","https://www.ptt.cc/bbs/MacShop/M.1446347160.A.E85.html"
"2196","標題[賣/台南] ipad mini4 wifi全新日貨","時間Sun Nov  1 11:16:57 2015","[交易價格]：15000元","https://www.ptt.cc/bbs/MacShop/M.1446347819.A.41B.html"
"2197","標題[賣/高屏] iphone5s 16g 金","時間Sun Nov  1 11:19:12 2015","[交易價格]：6000 不二價","https://www.ptt.cc/bbs/MacShop/M.1446347954.A.527.html"
"2198","標題[賣/台中]","時間Sun Nov  1 11:30:58 2015","[交易價格]：1. $200 NT （是全新的）","https://www.ptt.cc/bbs/MacShop/M.1446348660.A.D62.html"
"2199","標題[賣/新北] 二手iPhone 6s+ 6s plus 16g 玫瑰金 ","時間Sun Nov  1 11:36:48 2015","[交易價格]：25000","https://www.ptt.cc/bbs/MacShop/M.1446349010.A.1A1.html"
"2200","標題[賣/高雄] 全新IPHONE 6s 16G 玫瑰金","時間Sun Nov  1 11:54:16 2015","[交易價格]：21000","https://www.ptt.cc/bbs/MacShop/M.1446350059.A.E13.html"
"2201","標題[賣/台南] iphone 5S 16G 九成新 ＄7800 ","時間Sun Nov  1 12:24:28 2015","[交易價格]：$7800 含運費","https://www.ptt.cc/bbs/MacShop/M.1446351871.A.715.html"
"2202","標題[賣/台南] iPhone 6S 64G 太空灰 全新未拆","時間Sun Nov  1 12:31:59 2015","[交易價格]：27000元","https://www.ptt.cc/bbs/MacShop/M.1446352323.A.696.html"
"2203","標題[賣/台北] NEW IPAD 3 16G 黑","時間Sun Nov  1 12:50:30 2015","[交易價格]：4000","https://www.ptt.cc/bbs/MacShop/M.1446353433.A.6EE.html"
"2204","標題[賣/新竹] iphone6s 64g 銀色 全新未拆 ","時間Sun Nov  1 12:52:03 2015","[交易價格]：28500","https://www.ptt.cc/bbs/MacShop/M.1446353526.A.DE2.html"
"2205","標題[賣/全省] 美國 iTunes Gift Card 2015特賣","時間Sun Nov  1 12:59:10 2015","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1446353953.A.90A.html"
"2206","標題[賣/新北] iPhone 5S 32G 金色(已售出)","時間Sun Nov  1 13:08:02 2015","[交易價格]：10,000","https://www.ptt.cc/bbs/MacShop/M.1446354485.A.586.html"
"2207","標題[賣/全國] iPad Air2 Wi-Fi 64GB(金)","時間Sun Nov  1 13:17:11 2015","[交易價格]：不下標只要16700元,議價不回","https://www.ptt.cc/bbs/MacShop/M.1446355035.A.F19.html"
"2208","標題[賣/桃園] iPhone 6s 64g 灰 黑","時間Sun Nov  1 13:17:22 2015","[交易價格]：26000","https://www.ptt.cc/bbs/MacShop/M.1446355045.A.2EE.html"
"2209","標題[賣/台北] 近全新 iPhone 6 plus 16g 太空灰","時間Sun Nov  1 13:17:57 2015","[交易價格]：20000","https://www.ptt.cc/bbs/MacShop/M.1446355080.A.590.html"
"2210","標題[賣/台中] 21800元 全新未拆iphone 6s 16g 金色","時間Sun Nov  1 13:38:33 2015","[交易價格]：21800","https://www.ptt.cc/bbs/MacShop/M.1446356316.A.E97.html"
"2211","標題[賣/台中] iPad 2 16G 白色 wifi版","時間Sun Nov  1 13:39:37 2015","[交易價格]：4000","https://www.ptt.cc/bbs/MacShop/M.1446356379.A.002.html"
"2212","標題[賣/新北] new iPad 16G Wifi 白 / iPad 3","時間Sun Nov  1 13:46:36 2015","[交易價格]：5000","https://www.ptt.cc/bbs/MacShop/M.1446356799.A.B46.html"
"2213","標題[賣/高雄] iphone5s 16g 金色 降價","時間Sun Nov  1 13:48:25 2015","[交易價格]：$8500(誠可議)","https://www.ptt.cc/bbs/MacShop/M.1446356907.A.405.html"
"2214","標題[賣/全國] iPhone 6s 64G -玫瑰金","時間Sun Nov  1 13:57:21 2015","[交易價格]：不下標是28000-剛查了序號開頭是:DNTQJ,很大機率CPU是台積電","https://www.ptt.cc/bbs/MacShop/M.1446357444.A.3BB.html"
"2215","標題[賣/高雄] iPhone 6 Plus 128GB 金 全新整新機","時間Sun Nov  1 13:59:32 2015","[交易價格]： 22900 不議價","https://www.ptt.cc/bbs/MacShop/M.1446357576.A.FA8.html"
"2216","標題[賣/台北] iPad mini 2 16g wifi全新未拆","時間Sun Nov  1 13:59:49 2015","[交易價格]：7900 不議價","https://www.ptt.cc/bbs/MacShop/M.1446357592.A.A4D.html"
"2217","標題[賣/台中雲林] iphone 6 plus 16G 銀","時間Sun Nov  1 14:10:33 2015","[交易價格]： 15500","https://www.ptt.cc/bbs/MacShop/M.1446358236.A.2D9.html"
"2218","標題[賣/台北] iPhone 5s 16G 銀 台中亦可面交","時間Sun Nov  1 14:36:23 2015","[交易價格]：7500","https://www.ptt.cc/bbs/MacShop/M.1446359785.A.7C2.html"
"2219","標題[賣/台北] 近全新iPhone 6 plus 64G金 只用1個月","時間Sun Nov  1 14:48:29 2015","[交易價格]：$23000","https://www.ptt.cc/bbs/MacShop/M.1446360512.A.904.html"
"2220","標題[賣/新竹] 賣iphone5s 金色 32g ","時間Sun Nov  1 14:58:50 2015","[交易價格]：$8500","https://www.ptt.cc/bbs/MacShop/M.1446361132.A.777.html"
"2221","標題[賣/全國] 全新 apple 原廠 Earpod 耳機 ","時間Sun Nov  1 15:09:40 2015","[交易價格]：400","https://www.ptt.cc/bbs/MacShop/M.1446361783.A.17C.html"
"2222","標題[賣/桃園] iphone 5s  16g 金","時間Sun Nov  1 15:12:31 2015","[交易價格]：7500","https://www.ptt.cc/bbs/MacShop/M.1446361953.A.5D1.html"
"2223","標題[賣/高雄] iPhone 6 16G 4.7 銀 (重PO)","時間Sun Nov  1 15:15:18 2015","[交易價格]：14,000 (不議價)","https://www.ptt.cc/bbs/MacShop/M.1446362120.A.EAE.html"
"2224","標題[賣/台北] iphone5s 64g 金色 ","時間Sun Nov  1 15:15:47 2015","[交易價格]：10000元整 若願意配合時間地點面交9500 （議價不回）","https://www.ptt.cc/bbs/MacShop/M.1446362151.A.AB6.html"
"2225","標題[賣/台北] iphone 6 plus 64G 金色 全新 ","時間Sun Nov  1 15:17:29 2015","[交易價格]：24500","https://www.ptt.cc/bbs/MacShop/M.1446362252.A.592.html"
"2226","標題[賣/台南] iPhone 6 64g 太空灰","時間Sun Nov  1 15:17:33 2015","[交易價格]：15500，或可貼換6s","https://www.ptt.cc/bbs/MacShop/M.1446362256.A.A8A.html"
"2227","標題[賣/台北] iphone 6 plus 16G 金色 ","時間Sun Nov  1 15:18:29 2015","[交易價格]：14500 有傷痕 請加LINE看照片 rick8281201","https://www.ptt.cc/bbs/MacShop/M.1446362311.A.C79.html"
"2228","標題[賣/台北] iphone 5s 16G 金色 ","時間Sun Nov  1 15:19:56 2015","[交易價格]：7500 有傷痕 請加LINE看照片 rick8281201","https://www.ptt.cc/bbs/MacShop/M.1446362399.A.F4D.html"
"2229","標題[賣/台北] iphone 5s 16G 銀色 ","時間Sun Nov  1 15:20:35 2015","[交易價格]：7000 有傷痕 請加LINE看照片 rick8281201","https://www.ptt.cc/bbs/MacShop/M.1446362437.A.54A.html"
"2230","標題[賣/台北] iphone 5s 32G 金色 ","時間Sun Nov  1 15:21:20 2015","[交易價格]：8500 有傷痕 請加LINE看照片 rick8281201","https://www.ptt.cc/bbs/MacShop/M.1446362483.A.AD2.html"
"2231","標題[賣/台北] iPhone5s 32GB 太空灰","時間Sun Nov  1 16:14:00 2015","[交易價格]：8300元(可小議)","https://www.ptt.cc/bbs/MacShop/M.1446365642.A.816.html"
"2232","標題[賣/全國] iphone6/6s 原廠矽膠保護套(綠)","時間Sun Nov  1 16:22:44 2015","[交易價格]：200","https://www.ptt.cc/bbs/MacShop/M.1446366168.A.421.html"
"2233","標題[賣/全國] 全新apple earpod耳機","時間Sun Nov  1 16:27:31 2015","[交易價格]：400","https://www.ptt.cc/bbs/MacShop/M.1446366453.A.361.html"
"2234","標題[賣/台南] iphone 6 64G 銀 MLC","時間Sun Nov  1 16:29:01 2015","[交易價格]： 17000","https://www.ptt.cc/bbs/MacShop/M.1446366544.A.057.html"
"2235","標題[賣/台北] iphone 6s 64g 太空灰 ","時間Sun Nov  1 16:35:23 2015","[交易價格]：27500","https://www.ptt.cc/bbs/MacShop/M.1446366925.A.0FA.html"
"2236","標題[賣/台北] iPhone 6S 64G玫瑰金 全新未拆封27500","時間Sun Nov  1 16:41:02 2015","[交易價格]：27500","https://www.ptt.cc/bbs/MacShop/M.1446367265.A.8DE.html"
"2237","[交易價格]：面交8500","https://www.ptt.cc/bbs/MacShop/M.1446367342.A.B1B.html","[交易價格]：面交8500","https://www.ptt.cc/bbs/MacShop/M.1446367342.A.B1B.html"
"2238","標題[賣/台北] Apple Earpods原廠耳機 370純超取免運","時間Sun Nov  1 16:42:59 2015","[交易價格]：370元 / 郵局掛號.7-11店到店 都免運費","https://www.ptt.cc/bbs/MacShop/M.1446367382.A.E1D.html"
"2239","標題[賣/台北] Apple Lightning原廠傳輸線300免運送","時間Sun Nov  1 16:44:04 2015","[交易價格]：300元郵局掛號免運費 再加送""i線套""2入(傳輸線保護套)","https://www.ptt.cc/bbs/MacShop/M.1446367447.A.646.html"
"2240","標題[賣/台北] iphone 6s 16G 金色 $21000","時間Sun Nov  1 16:46:59 2015","[交易價格]：21000","https://www.ptt.cc/bbs/MacShop/M.1446367622.A.1B7.html"
"2241","標題[賣/台北] Apple 30pin 原廠傳輸線 150(2條免運)","時間Sun Nov  1 16:47:09 2015","[交易價格]：150元 / 郵寄運費30元 / 購買2條免運費","https://www.ptt.cc/bbs/MacShop/M.1446367631.A.5A4.html"
"2242","標題[賣/新竹]  iPhone 6 128GB 太空灰","時間Sun Nov  1 16:49:04 2015","[交易價格]：19000","https://www.ptt.cc/bbs/MacShop/M.1446367747.A.8BB.html"
"2243","標題[賣/高雄] Mac book air 13吋 2015最新版","時間Sun Nov  1 16:52:39 2015","[交易價格]：30,000","https://www.ptt.cc/bbs/MacShop/M.1446367962.A.951.html"
"2244","標題[賣/全國] Piconizer iphone 口袋相簿 64G  ","時間Sun Nov  1 16:53:44 2015","[交易價格]：2000","https://www.ptt.cc/bbs/MacShop/M.1446368027.A.699.html"
"2245","標題[賣/台北] Iphone 6plus 16g 金 ","時間Sun Nov  1 16:55:35 2015","[交易價格]：18000","https://www.ptt.cc/bbs/MacShop/M.1446368138.A.08D.html"
"2246","標題[賣/三重] iphone 5s 64g黑 $10000可換iphone6","時間Sun Nov  1 16:59:38 2015","[交易價格]：10000","https://www.ptt.cc/bbs/MacShop/M.1446368381.A.F5B.html"
"2247","標題[賣/台北] iPad mini 4 16G mini4 公司貨","時間Sun Nov  1 17:02:14 2015","[交易價格]：12500","https://www.ptt.cc/bbs/MacShop/M.1446368537.A.A1F.html"
"2248","標題[賣/高雄] 超新的iPhone 6 PLUS 64G銀","時間Sun Nov  1 17:04:08 2015","[交易價格]：19500","https://www.ptt.cc/bbs/MacShop/M.1446368651.A.3C2.html"
"2249","標題[賣/ 台北]  ADAM iklips 32G隨身碟","時間Sun Nov  1 17:15:56 2015","[交易價格]：網路原價2690元，現在只賣2000元。","https://www.ptt.cc/bbs/MacShop/M.1446369359.A.4DF.html"
"2250","標題[賣/台北] iphone6 16g 金 ","時間Sun Nov  1 18:03:31 2015","[交易價格]：線因為用滿久的有點爛爛的，不要的話12700，要的話13000","https://www.ptt.cc/bbs/MacShop/M.1446372213.A.BD5.html"
"2251","標題[賣/台北] iPhone 6 64G 金 整新 保固內 ","時間Sun Nov  1 18:07:03 2015","[交易價格]：19000","https://www.ptt.cc/bbs/MacShop/M.1446372425.A.714.html"
"2252","標題[賣/台北] iphone 6 plus 16G 太空灰","時間Sun Nov  1 18:17:30 2015","[交易價格]：16000 誠可議","https://www.ptt.cc/bbs/MacShop/M.1446373053.A.293.html"
"2253","標題[賣/台北] iPhone 5S 32g 金色 近全新  ","時間Sun Nov  1 18:22:16 2015","[交易價格]：9000","https://www.ptt.cc/bbs/MacShop/M.1446373339.A.0EA.html"
"2254","標題[賣/台北] iPad mini 2 LTE 32GB 白","時間Sun Nov  1 18:28:38 2015","[交易價格]：$10000","https://www.ptt.cc/bbs/MacShop/M.1446373721.A.3BC.html"
"2255","標題[賣/台北] Macbook Pro Retina 13 2014 8G 128G","時間Sun Nov  1 18:28:58 2015","[交易價格]： 45000（可小議）","https://www.ptt.cc/bbs/MacShop/M.1446373740.A.82D.html"
"2256","標題[賣/台北] 全新ipad mini2 白 32G wifi版","時間Sun Nov  1 18:50:06 2015","[交易價格]：9800","https://www.ptt.cc/bbs/MacShop/M.1446375009.A.6A0.html"
"2257","標題[賣/新竹] iPhone6s 64G 銀色","時間Sun Nov  1 18:55:50 2015","[交易價格]：28000","https://www.ptt.cc/bbs/MacShop/M.1446375352.A.CAE.html"
"2258","標題[賣/台中] New Macbook 12"" 銀 8g/256gb","時間Sun Nov  1 18:57:08 2015","[交易價格]：38,000","https://www.ptt.cc/bbs/MacShop/M.1446375430.A.C5D.html"
"2259","標題[賣/全國]  Apple TV 4代 32G 全新未拆","時間Sun Nov  1 19:13:07 2015","[交易價格]：5300","https://www.ptt.cc/bbs/MacShop/M.1446376392.A.FBB.html"
"2260","標題[賣/新竹] Macbook Pro Retina 15"" 2013 early","時間Sun Nov  1 19:13:40 2015","[交易價格]：41000","https://www.ptt.cc/bbs/MacShop/M.1446376423.A.F5A.html"
"2261","標題[賣/台北] 二手 外觀全新 ipad air 2 16g 11900","時間Sun Nov  1 19:17:39 2015","[交易價格]：11900","https://www.ptt.cc/bbs/MacShop/M.1446376661.A.36A.html"
"2262","標題[賣/三重] iPhone 5 16G 白 ","時間Sun Nov  1 19:25:00 2015","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1446377102.A.423.html"
"2263","標題[賣/台北] iPhone4s 16G / touch4 32G","時間Sun Nov  1 19:44:31 2015","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1446378277.A.146.html"
"2264","標題iphone 5 16g 黑","時間Sun Nov  1 19:54:28 2015","[交易價格]：5500","https://www.ptt.cc/bbs/MacShop/M.1446378871.A.EA5.html"
"2265","標題[賣/台北] iPhone 4 16G 白","時間Sun Nov  1 20:07:00 2015","[交易價格]：1800","https://www.ptt.cc/bbs/MacShop/M.1446379623.A.FBD.html"
"2266","標題[賣/台北] iPhone 6s 64GB 銀色","時間Sun Nov  1 20:07:32 2015","[交易價格]：28,500","https://www.ptt.cc/bbs/MacShop/M.1446379655.A.CDB.html"
"2267","標題[賣/全台] 二手Apple Tv3 model A1427  ","時間Sun Nov  1 20:08:17 2015","[交易價格]：1300","https://www.ptt.cc/bbs/MacShop/M.1446379700.A.95A.html"
"2268","標題[賣/高雄] parallel desktop升級版的序號","時間Sun Nov  1 20:22:32 2015","[交易價格]：原價1500現在只賣1000, 我只求脫手，為自己的愚蠢付一點代價。","https://www.ptt.cc/bbs/MacShop/M.1446380557.A.D08.html"
"2269","標題[賣/台北] iPhone 6S 金 16G 台積電版 尚未開通","時間Sun Nov  1 20:25:36 2015","[交易價格]：22000  尚未開通","https://www.ptt.cc/bbs/MacShop/M.1446380739.A.D69.html"
"2270","標題[賣/台北] 二手iPhone 6+ 金 64G (已售出)","時間Sun Nov  1 20:28:16 2015","[交易價格]：17500","https://www.ptt.cc/bbs/MacShop/M.1446380902.A.DC8.html"
"2271","標題[賣/台中] iPad air 128G 銀 wifi版 已售出","時間Sun Nov  1 20:29:11 2015","[交易價格]：11000元","https://www.ptt.cc/bbs/MacShop/M.1446380953.A.3CB.html"
"2272","標題[賣/新竹] 2011 mac mini i7 256ssd 4G DDR3","時間Sun Nov  1 20:30:11 2015","[交易價格]：15000(含運)","https://www.ptt.cc/bbs/MacShop/M.1446381014.A.D87.html"
"2273","標題[賣/台北] 耳機earpods lightning充電線 充電器","時間Sun Nov  1 20:30:54 2015","[交易價格]：earpods耳機 400/ lightning線 400/ 充電頭 400","https://www.ptt.cc/bbs/MacShop/M.1446381056.A.325.html"
"2274","標題[賣/台北] MAGIC TRACKPAD 觸控板","時間Sun Nov  1 20:36:24 2015","[交易價格]：1200","https://www.ptt.cc/bbs/MacShop/M.1446381386.A.8A7.html"
"2275","標題[賣/桃園] iPhone 6s 金 64g","時間Sun Nov  1 20:42:36 2015","[交易價格]：26000","https://www.ptt.cc/bbs/MacShop/M.1446381758.A.582.html"
"2276","標題[賣/台北] trackpad2 送的 lightning 線","時間Sun Nov  1 20:44:37 2015","[交易價格]：400","https://www.ptt.cc/bbs/MacShop/M.1446381880.A.4C0.html"
"2277","標題 [賣/台中] iPad air2 Wifi Cellular 16G 金","時間Sun Nov  1 20:47:49 2015","[交易價格]：14000","https://www.ptt.cc/bbs/MacShop/M.1446382072.A.884.html"
"2278","標題[賣/台北] iPhone5S銀16G*2/iPadAir1灰16GWIFI ","時間Sun Nov  1 20:59:59 2015","[交易價格]：8000","[交易價格]：8000"
"2279","標題[賣/雙北] macbook pro retina 13吋8g/128 2014 ","時間Sun Nov  1 21:02:49 2015","[交易價格]：33000","https://www.ptt.cc/bbs/MacShop/M.1446382975.A.E5A.html"
"2280","[交易價格]：降價為3000元","https://www.ptt.cc/bbs/MacShop/M.1446383002.A.4FD.html","[交易價格]：降價為3000元","https://www.ptt.cc/bbs/MacShop/M.1446383002.A.4FD.html"
"2281","標題[賣/台南]  iphones5s 64g 太空灰 保固中","時間Sun Nov  1 21:04:25 2015","[交易價格]：14000","https://www.ptt.cc/bbs/MacShop/M.1446383068.A.087.html"
"2282","標題[賣/台北] ipad min 1代 4G版 黑32g 售4000","時間Sun Nov  1 21:04:48 2015","[交易價格]：4000元","https://www.ptt.cc/bbs/MacShop/M.1446383091.A.150.html"
"2283","標題[賣/台北] 二手 iPhone 4S 16G 黑色","時間Sun Nov  1 21:20:43 2015","[交易價格]：1,000","https://www.ptt.cc/bbs/MacShop/M.1446384046.A.48C.html"
"2284","標題[買/雙北] iPad mini2 16G 銀/灰 ","時間Sun Nov  1 21:27:35 2015","[交易價格]：全新7000 二手5000","https://www.ptt.cc/bbs/MacShop/M.1446384459.A.3E4.html"
"2285","標題[賣/台北] IPad Air 16G 白wifi ","時間Sun Nov  1 21:30:12 2015","[交易價格]：8000","https://www.ptt.cc/bbs/MacShop/M.1446384614.A.FD3.html"
"2286","[交易價格]：19500","https://www.ptt.cc/bbs/MacShop/M.1446384926.A.AEE.html","[交易價格]：19500","https://www.ptt.cc/bbs/MacShop/M.1446384926.A.AEE.html"
"2287","標題[賣/台北] iPhone 5 16G 銀白 整新機 ","時間Sun Nov  1 21:42:45 2015","[交易價格]：6500","https://www.ptt.cc/bbs/MacShop/M.1446385367.A.4FE.html"
"2288","標題[賣/台北] 二手ipod touch5 32G 紅色 限定版","時間Sun Nov  1 21:55:59 2015","[交易價格]：4300","https://www.ptt.cc/bbs/MacShop/M.1446386162.A.A70.html"
